cluster_id,transform_name,edge,leg,status,fail_type,fail_msg,ddg_estimate,ddg_uncertainty,result_location,wall_clock_s,gpu_name,gpu_capability,gpu_memory_mb,server,slot,num_job_starts,exit_code,wall_clock_h
373,rbfe_OADMET-0006481_solvent_OADMET-0006231_solvent,rbfe_OADMET-0006481_OADMET-0006231,solvent,COMPLETED,,,1.460694442948741,0.0,inner,3208,NVIDIA A40,8.6,45739,glidein_3062367_187566720@gpu03,slot1_2@glidein_3062367_187566720@gpu03,1,0,0.8911111111111111
373,rbfe_OADMET-0006489_complex_OADMET-0006481_complex,rbfe_OADMET-0006489_OADMET-0006481,complex,FAILED,SimulationNaNError,"Propagating replica 1 at state 1 resulted in a NaN!
The state of the system and integrator before the error were saved i",,,,1566,NVIDIA A100-SXM4-40GB,8.0,40442,gpulab2004.chtc.wisc.edu,slot2_2@gpulab2004.chtc.wisc.edu,14,1,0.435
373,rbfe_OADMET-0006489_solvent_OADMET-0006481_solvent,rbfe_OADMET-0006489_OADMET-0006481,solvent,COMPLETED,,,16.808962838159424,0.0,inner,2344,NVIDIA L40,8.9,45468,gpu4000.chtc.wisc.edu,slot2_3@gpu4000.chtc.wisc.edu,1,0,0.6511111111111111
373,rbfe_OADMET-0006491_complex_OADMET-0006493_complex,rbfe_OADMET-0006491_OADMET-0006493,complex,FAILED,SimulationNaNError,"Propagating replica 8 at state 8 resulted in a NaN!
The state of the system and integrator before the error were saved i",,,,6,NVIDIA L40S,8.9,45460,zliu-chtcgpu5000.chtc.wisc.edu,backfill1_3@zliu-chtcgpu5000.chtc.wisc.edu,11,2,0.0016666666666666668
373,rbfe_OADMET-0006491_solvent_OADMET-0006493_solvent,rbfe_OADMET-0006491_OADMET-0006493,solvent,COMPLETED,,,-0.11540689139500174,0.0,inner,3216,NVIDIA L40,8.9,45468,xhuanggpu4001.chtc.wisc.edu,backfill1_7@xhuanggpu4001.chtc.wisc.edu,1,0,0.8933333333333333
373,rbfe_OADMET-0006493_complex_OADMET-0006231_complex,rbfe_OADMET-0006493_OADMET-0006231,complex,FAILED,SimulationNaNError,"Propagating replica 4 at state 4 resulted in a NaN!
The state of the system and integrator before the error were saved i",,,,3912,NVIDIA L40,8.9,45468,gpu4001.chtc.wisc.edu,slot2_2@gpu4001.chtc.wisc.edu,11,1,1.0866666666666667
373,rbfe_OADMET-0006493_complex_OADMET-0006235_complex,rbfe_OADMET-0006493_OADMET-0006235,complex,FAILED,SimulationNaNError,"Propagating replica 3 at state 3 resulted in a NaN!
The state of the system and integrator before the error were saved i",,,,3,NVIDIA L40S,8.9,45460,gpu4006.chtc.wisc.edu,slot2_7@gpu4006.chtc.wisc.edu,11,2,0.0008333333333333334
373,rbfe_OADMET-0006493_complex_OADMET-0006428_complex,rbfe_OADMET-0006493_OADMET-0006428,complex,FAILED,SimulationNaNError,"Propagating replica 0 at state 0 resulted in a NaN!
The state of the system and integrator before the error were saved i",,,,4,NVIDIA L40,8.9,45468,gpu4001.chtc.wisc.edu,slot2_4@gpu4001.chtc.wisc.edu,11,2,0.0011111111111111111
373,rbfe_OADMET-0006493_complex_OADMET-0006485_complex,rbfe_OADMET-0006493_OADMET-0006485,complex,FAILED,SimulationNaNError,"Propagating replica 1 at state 1 resulted in a NaN!
The state of the system and integrator before the error were saved i",,,,3,Quadro RTX 6000,7.5,22684,glidein_544488_136834093@qa-rtx6k-020.crc.nd.edu,slot1_1@glidein_544488_136834093@qa-rtx6k-020.crc.nd.edu,11,2,0.0008333333333333334
373,rbfe_OADMET-0006493_complex_OCNT-2311117_complex,rbfe_OADMET-0006493_OCNT-2311117,complex,FAILED,SimulationNaNError,"Propagating replica 1 at state 1 resulted in a NaN!
The state of the system and integrator before the error were saved i",,,,5,NVIDIA A100-SXM4-40GB,8.0,40441,glidein_3254553_422831079@gpu014.rci.montana.edu,slot1_2@glidein_3254553_422831079@gpu014.rci.montana.edu,11,2,0.001388888888888889
373,rbfe_OADMET-0006493_solvent_OADMET-0006231_solvent,rbfe_OADMET-0006493_OADMET-0006231,solvent,COMPLETED,,,1.7309496265267998,0.0,top,4292,NVIDIA GeForce RTX 2080 Ti,7.5,10823,gpulab2003.chtc.wisc.edu,slot2_4@gpulab2003.chtc.wisc.edu,11,2,1.1922222222222223
373,rbfe_OADMET-0006493_solvent_OADMET-0006235_solvent,rbfe_OADMET-0006493_OADMET-0006235,solvent,COMPLETED,,,-0.5459976254497895,0.0,inner,3368,NVIDIA A100-SXM4-80GB,8.0,81154,gpu2004.chtc.wisc.edu,slot2_2@gpu2004.chtc.wisc.edu,1,0,0.9355555555555556
373,rbfe_OADMET-0006493_solvent_OADMET-0006428_solvent,rbfe_OADMET-0006493_OADMET-0006428,solvent,COMPLETED,,,-1.493588332821637,0.0,inner,4551,Quadro RTX 6000,7.5,22684,glidein_1316482_135755266@qa-rtx6k-031.crc.nd.edu,slot1_1@glidein_1316482_135755266@qa-rtx6k-031.crc.nd.edu,1,0,1.2641666666666667
373,rbfe_OADMET-0006493_solvent_OADMET-0006485_solvent,rbfe_OADMET-0006493_OADMET-0006485,solvent,COMPLETED,,,-3.912089435427176,0.0,inner,3532,Quadro RTX 6000,7.5,22684,glidein_527408_867287106@qa-rtx6k-029.crc.nd.edu,slot1_1@glidein_527408_867287106@qa-rtx6k-029.crc.nd.edu,1,0,0.9811111111111112
373,rbfe_OADMET-0006493_solvent_OCNT-2311117_solvent,rbfe_OADMET-0006493_OCNT-2311117,solvent,COMPLETED,,,-6.962747160539013,0.0,top,2939,NVIDIA L40S,8.9,45468,jcaicedogpu0004.chtc.wisc.edu,backfill1_8@jcaicedogpu0004.chtc.wisc.edu,11,2,0.8163888888888889
373,rbfe_OADMET-0006497_complex_OADMET-0006493_complex,rbfe_OADMET-0006497_OADMET-0006493,complex,COMPLETED,,,42.65279415654692,0.0,top,40480,NVIDIA L40,8.9,45468,gpu4000.chtc.wisc.edu,slot2_9@gpu4000.chtc.wisc.edu,6,0,11.244444444444444
373,rbfe_OADMET-0006497_solvent_OADMET-0006493_solvent,rbfe_OADMET-0006497_OADMET-0006493,solvent,COMPLETED,,,44.74984761211163,0.0,inner,2931,NVIDIA L40S,8.9,45468,amuraligpu4000.chtc.wisc.edu,backfill1_7@amuraligpu4000.chtc.wisc.edu,1,0,0.8141666666666667
374,rbfe_OCNT-2317222_complex_OADMET-0006230_complex,rbfe_OCNT-2317222_OADMET-0006230,complex,FAILED,SimulationNaNError,"Propagating replica 0 at state 0 resulted in a NaN!
The state of the system and integrator before the error were saved i",,,,4,NVIDIA GeForce GTX 1080 Ti,6.1,11165,gitter0000.chtc.wisc.edu,slot2_3@gitter0000.chtc.wisc.edu,11,2,0.0011111111111111111
374,rbfe_OCNT-2317222_solvent_OADMET-0006230_solvent,rbfe_OCNT-2317222_OADMET-0006230,solvent,COMPLETED,,,18.987141468970854,0.0,inner,3914,NVIDIA RTX A5000,8.6,24361,glidein_1584723_273438385@gpu06,slot1_3@glidein_1584723_273438385@gpu06,1,0,1.0872222222222223
378,rbfe_OADMET-0006226_complex_OCNT-2309591_complex,rbfe_OADMET-0006226_OCNT-2309591,complex,FAILED,SimulationNaNError,"Propagating replica 0 at state 0 resulted in a NaN!
The state of the system and integrator before the error were saved i",,,,1674,NVIDIA H200,9.0,143158,gpu5000.chtc.wisc.edu,slot2_7@gpu5000.chtc.wisc.edu,11,1,0.465
378,rbfe_OADMET-0006226_solvent_OCNT-2309591_solvent,rbfe_OADMET-0006226_OCNT-2309591,solvent,COMPLETED,,,159.04207242913748,0.0,top,2575,NVIDIA L40,8.9,45468,jcaicedogpu0001.chtc.wisc.edu,backfill1_3@jcaicedogpu0001.chtc.wisc.edu,1,0,0.7152777777777778
382,rbfe_OADMET-0006220_complex_OCNT-2317556_complex,rbfe_OADMET-0006220_OCNT-2317556,complex,COMPLETED,,,-66.27966873564748,0.0,top,8329,NVIDIA L40,8.9,45468,gpu4002.chtc.wisc.edu,slot1_2@gpu4002.chtc.wisc.edu,11,2,2.3136111111111113
382,rbfe_OADMET-0006220_solvent_OCNT-2317556_solvent,rbfe_OADMET-0006220_OCNT-2317556,solvent,COMPLETED,,,-74.06353675701489,0.0,inner,3049,NVIDIA L40,8.9,45468,dsigpu4001.chtc.wisc.edu,slot2_10@dsigpu4001.chtc.wisc.edu,1,0,0.8469444444444445
383,rbfe_OADMET-0006507_complex_OADMET-0006219_complex,rbfe_OADMET-0006507_OADMET-0006219,complex,FAILED,SimulationNaNError,"Propagating replica 0 at state 0 resulted in a NaN!
The state of the system and integrator before the error were saved i",,,,4,NVIDIA L40S,8.9,45468,amuraligpu4000.chtc.wisc.edu,backfill1_6@amuraligpu4000.chtc.wisc.edu,11,2,0.0011111111111111111
383,rbfe_OADMET-0006507_solvent_OADMET-0006219_solvent,rbfe_OADMET-0006507_OADMET-0006219,solvent,COMPLETED,,,138.13432724436709,0.0,inner,2221,NVIDIA L40S,8.9,45468,blengerichgpu4000.chtc.wisc.edu,backfill1_4@blengerichgpu4000.chtc.wisc.edu,1,0,0.6169444444444444
383,rbfe_OADMET-0006511_complex_OADMET-0006360_complex,rbfe_OADMET-0006511_OADMET-0006360,complex,FAILED,SimulationNaNError,"Propagating replica 0 at state 0 resulted in a NaN!
The state of the system and integrator before the error were saved i",,,,4,NVIDIA L40S,8.9,45460,zliu-chtcgpu5000.chtc.wisc.edu,backfill1_4@zliu-chtcgpu5000.chtc.wisc.edu,11,2,0.0011111111111111111
383,rbfe_OADMET-0006511_complex_OADMET-0006468_complex,rbfe_OADMET-0006511_OADMET-0006468,complex,FAILED,SimulationNaNError,"Propagating replica 0 at state 0 resulted in a NaN!
The state of the system and integrator before the error were saved i",,,,3,NVIDIA H200,9.0,143166,mrudolphgpu4000.chtc.wisc.edu,backfill1_3@mrudolphgpu4000.chtc.wisc.edu,11,2,0.0008333333333333334
383,rbfe_OADMET-0006511_complex_OADMET-0006507_complex,rbfe_OADMET-0006511_OADMET-0006507,complex,FAILED,SimulationNaNError,"Propagating replica 0 at state 0 resulted in a NaN!
The state of the system and integrator before the error were saved i",,,,4,NVIDIA L40,8.9,45468,jcaicedogpu0001.chtc.wisc.edu,backfill1_6@jcaicedogpu0001.chtc.wisc.edu,11,2,0.0011111111111111111
383,rbfe_OADMET-0006511_solvent_OADMET-0006360_solvent,rbfe_OADMET-0006511_OADMET-0006360,solvent,COMPLETED,,,118.91870238486014,0.0,inner,3238,NVIDIA A40,8.6,45739,glidein_3062367_187566720@gpu03,slot1_3@glidein_3062367_187566720@gpu03,1,0,0.8994444444444445
383,rbfe_OADMET-0006511_solvent_OADMET-0006468_solvent,rbfe_OADMET-0006511_OADMET-0006468,solvent,COMPLETED,,,11.653783545757326,0.0,inner,4324,NVIDIA GeForce RTX 2080 Ti,7.5,11004,vetsigian0001.chtc.wisc.edu,slot2_7@vetsigian0001.chtc.wisc.edu,1,0,1.201111111111111
383,rbfe_OADMET-0006511_solvent_OADMET-0006507_solvent,rbfe_OADMET-0006511_OADMET-0006507,solvent,COMPLETED,,,-8.877028446227168,0.0,top,2306,NVIDIA L40,8.9,45468,jcaicedogpu0000.chtc.wisc.edu,backfill1_8@jcaicedogpu0000.chtc.wisc.edu,11,2,0.6405555555555555
383,rbfe_OADMET-0006523_complex_OADMET-0006360_complex,rbfe_OADMET-0006523_OADMET-0006360,complex,FAILED,SimulationNaNError,"Propagating replica 0 at state 0 resulted in a NaN!
The state of the system and integrator before the error were saved i",,,,4,NVIDIA GeForce RTX 2080 Ti,7.5,10823,gpulab2003.chtc.wisc.edu,slot2_4@gpulab2003.chtc.wisc.edu,11,2,0.0011111111111111111
383,rbfe_OADMET-0006523_solvent_OADMET-0006360_solvent,rbfe_OADMET-0006523_OADMET-0006360,solvent,COMPLETED,,,-2.879487322320366,0.0,top,2165,NVIDIA L40S,8.9,45468,blengerichgpu4000.chtc.wisc.edu,backfill1_2@blengerichgpu4000.chtc.wisc.edu,11,2,0.6013888888888889
383,rbfe_OADMET-0006585_complex_OADMET-0006219_complex,rbfe_OADMET-0006585_OADMET-0006219,complex,FAILED,SimulationNaNError,"Propagating replica 0 at state 0 resulted in a NaN!
The state of the system and integrator before the error were saved i",,,,3,NVIDIA L40,8.9,45468,gpu4002.chtc.wisc.edu,slot1_2@gpu4002.chtc.wisc.edu,11,2,0.0008333333333333334
383,rbfe_OADMET-0006585_solvent_OADMET-0006219_solvent,rbfe_OADMET-0006585_OADMET-0006219,solvent,COMPLETED,,,143.8037473633131,0.0,inner,2675,NVIDIA H100 80GB HBM3,9.0,81110,Colgate-CCARE-EP.3dd51df4d4e0,slot1_3@Colgate-CCARE-EP.3dd51df4d4e0,1,0,0.7430555555555556
383,rbfe_OCNT-2317632_complex_OADMET-0006585_complex,rbfe_OCNT-2317632_OADMET-0006585,complex,FAILED,SimulationNaNError,"Propagating replica 0 at state 0 resulted in a NaN!
The state of the system and integrator before the error were saved i",,,,4,NVIDIA L40S,8.9,45468,jcaicedogpu0004.chtc.wisc.edu,backfill1_5@jcaicedogpu0004.chtc.wisc.edu,11,2,0.0011111111111111111
383,rbfe_OCNT-2317632_solvent_OADMET-0006585_solvent,rbfe_OCNT-2317632_OADMET-0006585,solvent,COMPLETED,,,2.566885259567874,0.0,inner,2311,NVIDIA L40S,8.9,45468,mkhodakgpu4000.chtc.wisc.edu,backfill1_3@mkhodakgpu4000.chtc.wisc.edu,1,0,0.6419444444444444
383,rbfe_OCNT-2318237_complex_OADMET-0006511_complex,rbfe_OCNT-2318237_OADMET-0006511,complex,FAILED,SimulationNaNError,"Propagating replica 0 at state 0 resulted in a NaN!
The state of the system and integrator before the error were saved i",,,,3375,NVIDIA L40,8.9,45468,dsigpu4002.chtc.wisc.edu,slot2_9@dsigpu4002.chtc.wisc.edu,11,1,0.9375
383,rbfe_OCNT-2318237_solvent_OADMET-0006511_solvent,rbfe_OCNT-2318237_OADMET-0006511,solvent,COMPLETED,,,-116.9651628043077,0.0,top,3041,NVIDIA H200,9.0,143158,dbrundage-chtcgpu5000.chtc.wisc.edu,backfill1_2@dbrundage-chtcgpu5000.chtc.wisc.edu,1,0,0.8447222222222223
384,rbfe_OADMET-0006324_complex_OADMET-0006299_complex,rbfe_OADMET-0006324_OADMET-0006299,complex,COMPLETED,,,27.56936374015393,0.0,inner,7824,NVIDIA L40,8.9,45468,dsigpu4002.chtc.wisc.edu,slot2_2@dsigpu4002.chtc.wisc.edu,1,0,2.1733333333333333
384,rbfe_OADMET-0006324_solvent_OADMET-0006299_solvent,rbfe_OADMET-0006324_OADMET-0006299,solvent,COMPLETED,,,28.745725144565053,0.0,inner,2187,NVIDIA L40S,8.9,45468,blengerichgpu4000.chtc.wisc.edu,backfill1_5@blengerichgpu4000.chtc.wisc.edu,1,0,0.6075
384,rbfe_OADMET-0006431_complex_OADMET-0006102_complex,rbfe_OADMET-0006431_OADMET-0006102,complex,COMPLETED,,,76.71912573482994,0.0,inner,11180,NVIDIA A100-SXM4-40GB,8.0,40442,coba2000.chtc.wisc.edu,backfill1_4@coba2000.chtc.wisc.edu,1,0,3.1055555555555556
384,rbfe_OADMET-0006431_complex_OADMET-0006218_complex,rbfe_OADMET-0006431_OADMET-0006218,complex,COMPLETED,,,52.2844453782619,0.0,inner,8456,NVIDIA H200,9.0,143166,mrudolphgpu4000.chtc.wisc.edu,backfill1_6@mrudolphgpu4000.chtc.wisc.edu,1,0,2.348888888888889
384,rbfe_OADMET-0006431_complex_OADMET-0006299_complex,rbfe_OADMET-0006431_OADMET-0006299,complex,COMPLETED,,,73.2291472781053,0.0,inner,7562,NVIDIA L40S,8.9,45460,zliu-chtcgpu5000.chtc.wisc.edu,backfill1_6@zliu-chtcgpu5000.chtc.wisc.edu,1,0,2.1005555555555557
384,rbfe_OADMET-0006431_complex_OADMET-0006375_complex,rbfe_OADMET-0006431_OADMET-0006375,complex,COMPLETED,,,-50.90975439321961,0.0,inner,16576,NVIDIA A100-SXM4-80GB MIG 3g.40gb,8.0,40100,gpu2011.chtc.wisc.edu,slot2_4@gpu2011.chtc.wisc.edu,1,0,4.604444444444445
384,rbfe_OADMET-0006431_complex_OADMET-0006396_complex,rbfe_OADMET-0006431_OADMET-0006396,complex,COMPLETED,,,69.34414104394472,0.0,top,7615,NVIDIA L40,8.9,45468,gpu4002.chtc.wisc.edu,slot1_2@gpu4002.chtc.wisc.edu,11,2,2.1152777777777776
384,rbfe_OADMET-0006431_complex_OADMET-0006460_complex,rbfe_OADMET-0006431_OADMET-0006460,complex,COMPLETED,,,-155.74536982540397,0.0,inner,7406,NVIDIA L40S,8.9,45458,glidein_2882936_199762243@gpu03,slot1_1@glidein_2882936_199762243@gpu03,1,0,2.0572222222222223
384,rbfe_OADMET-0006431_complex_OCNT-2316194_complex,rbfe_OADMET-0006431_OCNT-2316194,complex,COMPLETED,,,53.17905028376717,0.0,top,8475,Quadro RTX 6000,7.5,22684,glidein_544488_136834093@qa-rtx6k-020.crc.nd.edu,slot1_1@glidein_544488_136834093@qa-rtx6k-020.crc.nd.edu,11,2,2.3541666666666665
384,rbfe_OADMET-0006431_solvent_OADMET-0006102_solvent,rbfe_OADMET-0006431_OADMET-0006102,solvent,COMPLETED,,,80.70741729058163,0.0,inner,2933,NVIDIA RTX A5000,8.6,24361,glidein_3572203_1157457015@gpu09,slot1_2@glidein_3572203_1157457015@gpu09,1,0,0.8147222222222222
384,rbfe_OADMET-0006431_solvent_OADMET-0006218_solvent,rbfe_OADMET-0006431_OADMET-0006218,solvent,COMPLETED,,,54.62102330282255,0.0,inner,2523,NVIDIA H100 80GB HBM3,9.0,81081,glidein_2626835_365211279@rails05,slot1_1@glidein_2626835_365211279@rails05,1,0,0.7008333333333333
384,rbfe_OADMET-0006431_solvent_OADMET-0006299_solvent,rbfe_OADMET-0006431_OADMET-0006299,solvent,COMPLETED,,,75.88717151591932,0.0,inner,2692,NVIDIA H100 80GB HBM3,9.0,81110,Colgate-CCARE-EP.3dd51df4d4e0,slot1_2@Colgate-CCARE-EP.3dd51df4d4e0,1,0,0.7477777777777778
384,rbfe_OADMET-0006431_solvent_OADMET-0006375_solvent,rbfe_OADMET-0006431_OADMET-0006375,solvent,COMPLETED,,,-51.33514984240184,0.0,top,2322,NVIDIA GeForce RTX 2080 Ti,7.5,10823,gpulab2003.chtc.wisc.edu,slot2_4@gpulab2003.chtc.wisc.edu,11,2,0.645
384,rbfe_OADMET-0006431_solvent_OADMET-0006396_solvent,rbfe_OADMET-0006431_OADMET-0006396,solvent,COMPLETED,,,71.80019694129084,0.0,inner,2998,NVIDIA RTX A5000,8.6,24361,glidein_795025_64906636@gpu07,slot1_3@glidein_795025_64906636@gpu07,1,0,0.8327777777777777
384,rbfe_OADMET-0006431_solvent_OADMET-0006460_solvent,rbfe_OADMET-0006431_OADMET-0006460,solvent,COMPLETED,,,-152.58083356314845,0.0,top,3409,Quadro RTX 6000,7.5,22684,glidein_544488_136834093@qa-rtx6k-020.crc.nd.edu,slot1_1@glidein_544488_136834093@qa-rtx6k-020.crc.nd.edu,11,2,0.9469444444444445
384,rbfe_OADMET-0006431_solvent_OCNT-2316194_solvent,rbfe_OADMET-0006431_OCNT-2316194,solvent,COMPLETED,,,55.644897589028446,0.0,top,2462,NVIDIA GeForce GTX 1080 Ti,6.1,11165,gitter0000.chtc.wisc.edu,slot2_3@gitter0000.chtc.wisc.edu,11,2,0.6838888888888889
384,rbfe_OADMET-0006452_complex_OADMET-0006272_complex,rbfe_OADMET-0006452_OADMET-0006272,complex,COMPLETED,,,-11.337000035648227,0.0,top,7666,NVIDIA H100 80GB HBM3,9.0,81081,glidein_2590936_221090348@rails06,slot1_1@glidein_2590936_221090348@rails06,2,0,2.1294444444444443
384,rbfe_OADMET-0006452_complex_OADMET-0006431_complex,rbfe_OADMET-0006452_OADMET-0006431,complex,COMPLETED,,,-77.67408603557264,0.0,inner,8670,NVIDIA H100 80GB HBM3,9.0,81089,gpu4003.chtc.wisc.edu,slot2_2@gpu4003.chtc.wisc.edu,1,0,2.408333333333333
384,rbfe_OADMET-0006452_solvent_OADMET-0006272_solvent,rbfe_OADMET-0006452_OADMET-0006272,solvent,COMPLETED,,,-10.310954821030375,0.0,inner,4559,Tesla P100-PCIE-16GB,6.0,16269,ahlquist0002.chtc.wisc.edu,backfill1_1@ahlquist0002.chtc.wisc.edu,1,0,1.2663888888888888
384,rbfe_OADMET-0006452_solvent_OADMET-0006431_solvent,rbfe_OADMET-0006452_OADMET-0006431,solvent,COMPLETED,,,-74.88490332227583,0.0,inner,3180,NVIDIA GeForce RTX 2080 Ti,7.5,10823,gpulab2001.chtc.wisc.edu,slot2_2@gpulab2001.chtc.wisc.edu,1,0,0.8833333333333333
385,rbfe_OADMET-0006193_complex_OADMET-0006175_complex,rbfe_OADMET-0006193_OADMET-0006175,complex,FAILED,IndexError,list index out of range,,,,3,NVIDIA L40,8.9,45468,gpu4000.chtc.wisc.edu,slot2_9@gpu4000.chtc.wisc.edu,11,2,0.0008333333333333334
385,rbfe_OADMET-0006193_solvent_OADMET-0006175_solvent,rbfe_OADMET-0006193_OADMET-0006175,solvent,FAILED,IndexError,list index out of range,,,,5,NVIDIA GeForce GTX 1080 Ti,6.1,11165,gitter0000.chtc.wisc.edu,slot2_2@gitter0000.chtc.wisc.edu,11,2,0.001388888888888889
385,rbfe_OADMET-0006217_complex_OADMET-0006193_complex,rbfe_OADMET-0006217_OADMET-0006193,complex,COMPLETED,,,2.9809189662628373,0.0,inner,8303,NVIDIA L40S,8.9,45468,mkhodakgpu4000.chtc.wisc.edu,backfill1_8@mkhodakgpu4000.chtc.wisc.edu,1,0,2.306388888888889
385,rbfe_OADMET-0006217_solvent_OADMET-0006193_solvent,rbfe_OADMET-0006217_OADMET-0006193,solvent,COMPLETED,,,8.642375953267074,0.0,inner,4409,NVIDIA GeForce RTX 2080 Ti,7.5,10823,gpulab2003.chtc.wisc.edu,slot2_1@gpulab2003.chtc.wisc.edu,1,0,1.2247222222222223
385,rbfe_OADMET-0006307_complex_OADMET-0006193_complex,rbfe_OADMET-0006307_OADMET-0006193,complex,COMPLETED,,,-14.970968133146185,0.0,inner,8480,NVIDIA L40,8.9,45468,dsigpu4001.chtc.wisc.edu,slot2_8@dsigpu4001.chtc.wisc.edu,1,0,2.3555555555555556
385,rbfe_OADMET-0006307_solvent_OADMET-0006193_solvent,rbfe_OADMET-0006307_OADMET-0006193,solvent,COMPLETED,,,-14.74835931521724,0.0,inner,3194,NVIDIA L40,8.9,45468,dsigpu4002.chtc.wisc.edu,slot2_4@dsigpu4002.chtc.wisc.edu,1,0,0.8872222222222222
385,rbfe_OADMET-0006352_complex_OADMET-0006193_complex,rbfe_OADMET-0006352_OADMET-0006193,complex,FAILED,IndexError,list index out of range,,,,4,NVIDIA L40,8.9,45468,jcaicedogpu0001.chtc.wisc.edu,backfill1_8@jcaicedogpu0001.chtc.wisc.edu,11,2,0.0011111111111111111
385,rbfe_OADMET-0006352_solvent_OADMET-0006193_solvent,rbfe_OADMET-0006352_OADMET-0006193,solvent,FAILED,IndexError,list index out of range,,,,5,NVIDIA L40S,8.9,45468,blengerichgpu4000.chtc.wisc.edu,backfill1_2@blengerichgpu4000.chtc.wisc.edu,11,2,0.001388888888888889
385,rbfe_OADMET-0006390_complex_OADMET-0006193_complex,rbfe_OADMET-0006390_OADMET-0006193,complex,FAILED,IndexError,list index out of range,,,,4,NVIDIA GeForce RTX 2080 Ti,7.5,10823,gpulab2001.chtc.wisc.edu,slot2_3@gpulab2001.chtc.wisc.edu,11,2,0.0011111111111111111
385,rbfe_OADMET-0006390_solvent_OADMET-0006193_solvent,rbfe_OADMET-0006390_OADMET-0006193,solvent,FAILED,IndexError,list index out of range,,,,3,NVIDIA L40,8.9,45468,jcaicedogpu0001.chtc.wisc.edu,backfill1_8@jcaicedogpu0001.chtc.wisc.edu,11,2,0.0008333333333333334
385,rbfe_OADMET-0006436_complex_OADMET-0006193_complex,rbfe_OADMET-0006436_OADMET-0006193,complex,FAILED,IndexError,list index out of range,,,,2,Quadro RTX 6000,7.5,22684,glidein_1740700_33992350@qa-rtx6k-030.crc.nd.edu,slot1_1@glidein_1740700_33992350@qa-rtx6k-030.crc.nd.edu,11,2,0.0005555555555555556
385,rbfe_OADMET-0006436_solvent_OADMET-0006193_solvent,rbfe_OADMET-0006436_OADMET-0006193,solvent,FAILED,IndexError,list index out of range,,,,4,NVIDIA L40,8.9,45468,gpu4002.chtc.wisc.edu,slot1_2@gpu4002.chtc.wisc.edu,11,2,0.0011111111111111111
385,rbfe_OADMET-0006437_complex_OADMET-0006193_complex,rbfe_OADMET-0006437_OADMET-0006193,complex,COMPLETED,,,-13.667234359217941,0.0,inner,8405,NVIDIA L40S,8.9,45460,gpu4006.chtc.wisc.edu,slot2_5@gpu4006.chtc.wisc.edu,1,0,2.334722222222222
385,rbfe_OADMET-0006437_solvent_OADMET-0006193_solvent,rbfe_OADMET-0006437_OADMET-0006193,solvent,COMPLETED,,,-22.256626227371882,0.0,inner,3121,NVIDIA L40,8.9,45468,gpu4000.chtc.wisc.edu,slot2_9@gpu4000.chtc.wisc.edu,1,0,0.8669444444444444
385,rbfe_OADMET-0006478_complex_OADMET-0006193_complex,rbfe_OADMET-0006478_OADMET-0006193,complex,COMPLETED,,,-16.100462968355227,0.0,inner,12519,NVIDIA A100-SXM4-80GB,8.0,81154,gpu2004.chtc.wisc.edu,slot2_1@gpu2004.chtc.wisc.edu,1,0,3.4775
385,rbfe_OADMET-0006478_solvent_OADMET-0006193_solvent,rbfe_OADMET-0006478_OADMET-0006193,solvent,COMPLETED,,,-21.408867662995238,0.0,top,3904,NVIDIA A100 80GB PCIe,8.0,81153,glidein_2082234_363240770@rails09,slot1_1@glidein_2082234_363240770@rails09,1,0,1.0844444444444445
385,rbfe_OADMET-0006505_complex_OADMET-0006193_complex,rbfe_OADMET-0006505_OADMET-0006193,complex,COMPLETED,,,-18.012569560863625,0.0,inner,11494,NVIDIA A100-SXM4-80GB,8.0,81154,gpu2008.chtc.wisc.edu,slot2_3@gpu2008.chtc.wisc.edu,1,0,3.1927777777777777
385,rbfe_OADMET-0006505_solvent_OADMET-0006193_solvent,rbfe_OADMET-0006505_OADMET-0006193,solvent,COMPLETED,,,-16.63956813144602,0.0,top,2261,NVIDIA GeForce RTX 2080 Ti,7.5,10823,gpulab2001.chtc.wisc.edu,slot2_4@gpulab2001.chtc.wisc.edu,11,2,0.6280555555555556
